id,reference,tradingDayId,tradeDate,pair,direction,strategy,risk,lotSize,entryPrice,exitPrice,returnPct,pips,outcome,status,openTime,closeTime,isPublic
dba0216b-50b5-8861-da40-35f311ab103c,TRD-000217,15a6fce8-69f6-7fa4-e60b-821f5f31f76b,2022-11-28,NZD/USD,SELL,Volatility Spike,MEDIUM,2.39,0.5984,0.5976,0.132745,7.94,WIN,CLOSED,2022-11-28T11:10:00.000Z,2022-11-28T14:02:00.000Z,true
a309f10e-d796-1ec5-fc8f-3a2c6e600be2,TRD-000218,15a6fce8-69f6-7fa4-e60b-821f5f31f76b,2022-11-28,XAU/USD,BUY,Session Breakout,HIGH,1.47,2346.58,2347.61,0.043628,10.24,WIN,CLOSED,2022-11-28T12:43:00.000Z,2022-11-28T15:58:00.000Z,true
7a3266e3-5216-ff2c-42ca-2fb8b7e9493a,TRD-000219,15a6fce8-69f6-7fa4-e60b-821f5f31f76b,2022-11-28,USD/CAD,BUY,AI Momentum,LOW,1.92,1.37854,1.37985,0.094371,13.01,WIN,CLOSED,2022-11-28T09:27:00.000Z,2022-11-28T11:52:00.000Z,true
224a1121-8197-128a-331f-fbfa59b34b7a,TRD-000220,15a6fce8-69f6-7fa4-e60b-821f5f31f76b,2022-11-28,EUR/USD,BUY,AI Momentum,HIGH,0.33,1.10543,1.10686,0.129894,14.36,WIN,CLOSED,2022-11-28T08:57:00.000Z,2022-11-28T11:54:00.000Z,true
f6f12403-6ac1-c1f4-fa23-490b1de643a6,TRD-000221,15a6fce8-69f6-7fa4-e60b-821f5f31f76b,2022-11-28,AUD/USD,SELL,Session Breakout,HIGH,0.42,0.65638,0.65648,-0.015944,1.05,LOSS,CLOSED,2022-11-28T09:42:00.000Z,2022-11-28T13:39:00.000Z,true
5e5161cb-2503-7e54-8e2e-35fd9fe6a6ac,TRD-000222,ad552f62-4ac9-21db-c280-8b285a33b4ca,2022-11-29,XAU/USD,BUY,Mean Reversion,LOW,2.35,2353.68,2352.56,-0.047746,11.24,LOSS,CLOSED,2022-11-29T13:40:00.000Z,2022-11-29T15:56:00.000Z,true
6552fc90-6c23-7629-fdc1-8bb0a205bd8e,TRD-000223,ad552f62-4ac9-21db-c280-8b285a33b4ca,2022-11-29,EUR/GBP,BUY,AI Momentum,MEDIUM,0.64,0.85911,0.85909,-0.002237,0.19,LOSS,CLOSED,2022-11-29T13:01:00.000Z,2022-11-29T14:44:00.000Z,true
fe254875-41ea-e340-2f9e-7247d8a91628,TRD-000224,ad552f62-4ac9-21db-c280-8b285a33b4ca,2022-11-29,AUD/USD,BUY,AI Momentum,LOW,1.14,0.6682,0.66819,-0.000848,0.06,LOSS,CLOSED,2022-11-29T09:42:00.000Z,2022-11-29T14:19:00.000Z,true
0ec0e4a8-93f3-beb0-e207-6b44d8d341dd,TRD-000225,ad552f62-4ac9-21db-c280-8b285a33b4ca,2022-11-29,EUR/USD,SELL,Carry Overlay,HIGH,0.6,1.09317,1.09419,-0.093264,10.2,LOSS,CLOSED,2022-11-29T12:39:00.000Z,2022-11-29T16:47:00.000Z,true
a555d9b6-975e-5f35-865d-c130bf295f82,TRD-000226,d630050f-363e-ac5d-6333-f55397618b35,2022-11-30,EUR/GBP,BUY,AI Momentum,LOW,2.4,0.84919,0.85065,0.171112,14.53,WIN,CLOSED,2022-11-30T08:46:00.000Z,2022-11-30T11:48:00.000Z,true
b27b4abb-b9ec-9a21-9f0b-495ae0f4fa49,TRD-000227,d630050f-363e-ac5d-6333-f55397618b35,2022-11-30,GBP/USD,SELL,AI Momentum,MEDIUM,1.54,1.25829,1.25655,0.137812,17.34,WIN,CLOSED,2022-11-30T08:38:00.000Z,2022-11-30T13:36:00.000Z,true
81110bc9-edfd-7b8f-f159-f918f306a3e0,TRD-000228,f1ecbd87-e920-abd8-d47c-30144d53edcd,2022-12-01,AUD/USD,SELL,AI Momentum,LOW,0.3,0.66629,0.66257,0.558615,37.22,WIN,CLOSED,2022-12-01T11:35:00.000Z,2022-12-01T14:41:00.000Z,true
f758c6b4-868d-ea5d-47d8-57b5727fcac9,TRD-000229,f1ecbd87-e920-abd8-d47c-30144d53edcd,2022-12-01,USD/JPY,BUY,Mean Reversion,MEDIUM,0.27,149.519,150.962,0.965317,144.33,WIN,CLOSED,2022-12-01T14:50:00.000Z,2022-12-01T17:02:00.000Z,true
6edaf0b8-ee7f-3b6f-a62d-10a4932021f8,TRD-000230,2ee9980d-dcc5-1e96-1f22-b5cc7c65bdc0,2022-12-02,NZD/USD,BUY,Session Breakout,HIGH,0.2,0.61619,0.62014,0.641621,39.54,WIN,CLOSED,2022-12-02T09:44:00.000Z,2022-12-02T10:16:00.000Z,true
0a39eeee-e408-4da7-724a-404a8cd8574d,TRD-000231,2ee9980d-dcc5-1e96-1f22-b5cc7c65bdc0,2022-12-02,AUD/USD,BUY,AI Momentum,MEDIUM,1.48,0.6688,0.67222,0.510161,34.12,WIN,CLOSED,2022-12-02T11:39:00.000Z,2022-12-02T15:06:00.000Z,true
2536dd33-5cb3-5d7e-bdba-7dd7e692acbd,TRD-000232,b9d106cc-0227-a6f1-928c-c6e3e5def8e0,2022-12-05,AUD/USD,SELL,Session Breakout,LOW,2.33,0.65137,0.64682,0.698533,45.5,WIN,CLOSED,2022-12-05T09:24:00.000Z,2022-12-05T13:12:00.000Z,true
70ba00d9-1f19-6878-088c-1fdded22733d,TRD-000233,b9d106cc-0227-a6f1-928c-c6e3e5def8e0,2022-12-05,XAU/USD,SELL,Session Breakout,HIGH,1.57,2381.38,2361.3,0.842943,200.74,WIN,CLOSED,2022-12-05T12:40:00.000Z,2022-12-05T17:23:00.000Z,true
ff6d12a6-522a-bf00-bbc8-d1b9cea876da,TRD-000234,f42dde4d-4515-3e28-a9ce-18ec0036a09c,2022-12-06,USD/CAD,BUY,Session Breakout,LOW,1.86,1.38256,1.38166,-0.064606,8.93,LOSS,CLOSED,2022-12-06T14:29:00.000Z,2022-12-06T14:59:00.000Z,true
eee61d95-364f-6838-200f-0b77f7bb45b2,TRD-000235,f42dde4d-4515-3e28-a9ce-18ec0036a09c,2022-12-06,NZD/USD,SELL,Carry Overlay,HIGH,2.35,0.5998,0.60093,-0.187659,11.26,LOSS,CLOSED,2022-12-06T07:36:00.000Z,2022-12-06T11:45:00.000Z,true
67259af4-5239-a3d1-4b45-53dd7ec04414,TRD-000236,a768c1eb-d2d6-dd36-67ca-9ba097c88854,2022-12-07,USD/JPY,SELL,Session Breakout,HIGH,2.23,148.113,147.572,0.365763,54.17,WIN,CLOSED,2022-12-07T14:56:00.000Z,2022-12-07T16:32:00.000Z,true
3087441b-d330-72b8-c74c-fb940bde78db,TRD-000237,a768c1eb-d2d6-dd36-67ca-9ba097c88854,2022-12-07,EUR/USD,BUY,Session Breakout,LOW,0.85,1.08475,1.08819,0.317301,34.42,WIN,CLOSED,2022-12-07T10:58:00.000Z,2022-12-07T12:07:00.000Z,true
8a9eae43-9566-005e-359e-cdf7ed636ce5,TRD-000238,5d45ef6d-36d9-8a52-bbd8-8cf6862477b5,2022-12-08,GBP/USD,BUY,Carry Overlay,HIGH,1.7,1.27399,1.27238,-0.126263,16.09,LOSS,CLOSED,2022-12-08T07:07:00.000Z,2022-12-08T07:43:00.000Z,true
e930d7b2-e484-6895-98d9-acb07032c9ab,TRD-000239,5d45ef6d-36d9-8a52-bbd8-8cf6862477b5,2022-12-08,EUR/USD,BUY,AI Momentum,HIGH,1.65,1.06538,1.06405,-0.125064,13.32,LOSS,CLOSED,2022-12-08T10:24:00.000Z,2022-12-08T14:01:00.000Z,true
05e11458-7504-71e6-5285-b890838de0ea,TRD-000240,11f55a19-9f41-258d-cca5-de71704fc4a4,2022-12-09,USD/CAD,BUY,Session Breakout,HIGH,2.22,1.34958,1.35187,0.169355,22.86,WIN,CLOSED,2022-12-09T07:43:00.000Z,2022-12-09T10:48:00.000Z,true
f9b91cf9-5786-8eec-5f29-e934f812eff2,TRD-000241,11f55a19-9f41-258d-cca5-de71704fc4a4,2022-12-09,NZD/USD,BUY,Mean Reversion,MEDIUM,1.14,0.61891,0.62154,0.423785,26.23,WIN,CLOSED,2022-12-09T14:27:00.000Z,2022-12-09T18:09:00.000Z,true
ac962c10-6b90-3137-53cc-deef2cceb7e5,TRD-000242,11f55a19-9f41-258d-cca5-de71704fc4a4,2022-12-09,EUR/USD,BUY,Mean Reversion,HIGH,2.28,1.09621,1.10083,0.42137,46.19,WIN,CLOSED,2022-12-09T10:11:00.000Z,2022-12-09T12:47:00.000Z,true
7bbf618e-2e62-68bb-1a80-416b59e0b246,TRD-000243,11f55a19-9f41-258d-cca5-de71704fc4a4,2022-12-09,NZD/USD,BUY,Volatility Spike,HIGH,2.1,0.6217,0.62277,0.172501,10.72,WIN,CLOSED,2022-12-09T14:23:00.000Z,2022-12-09T18:11:00.000Z,true
d83ab0f9-f826-f2dd-9698-30d1be7cafd2,TRD-000244,11f55a19-9f41-258d-cca5-de71704fc4a4,2022-12-09,USD/CAD,SELL,Carry Overlay,MEDIUM,1.1,1.34411,1.33848,0.419208,56.35,WIN,CLOSED,2022-12-09T10:37:00.000Z,2022-12-09T13:59:00.000Z,true
09d0c9dc-1e10-f16c-077a-d65e12bc5c35,TRD-000245,4ba7a818-abe2-346e-c250-6462007b3c03,2022-12-12,USD/JPY,SELL,Mean Reversion,MEDIUM,0.88,148.669,148.563,0.071296,10.6,WIN,CLOSED,2022-12-12T13:24:00.000Z,2022-12-12T14:07:00.000Z,true
1ba3dec2-74a6-aec8-9e49-565b16e9d88a,TRD-000246,4ba7a818-abe2-346e-c250-6462007b3c03,2022-12-12,USD/JPY,SELL,Session Breakout,MEDIUM,1.8,151.387,151.195,0.126734,19.19,WIN,CLOSED,2022-12-12T12:57:00.000Z,2022-12-12T16:30:00.000Z,true
bd59ccda-0ff8-7782-4e2a-6e42374bdcfa,TRD-000247,f1f85b68-f2c9-3ded-cc57-3211803c7932,2022-12-13,USD/JPY,SELL,AI Momentum,HIGH,2.36,149.893,149.5,0.261864,39.25,WIN,CLOSED,2022-12-13T11:36:00.000Z,2022-12-13T12:39:00.000Z,true
2c65cb4a-c4eb-fe98-ce45-261c4b865e6d,TRD-000248,f1f85b68-f2c9-3ded-cc57-3211803c7932,2022-12-13,USD/CAD,SELL,Carry Overlay,MEDIUM,2.39,1.34593,1.34088,0.374803,50.45,WIN,CLOSED,2022-12-13T14:18:00.000Z,2022-12-13T19:08:00.000Z,true
145a55b4-ba67-ab7c-d2a8-e0ebfa773243,TRD-000249,f1f85b68-f2c9-3ded-cc57-3211803c7932,2022-12-13,AUD/USD,SELL,Carry Overlay,MEDIUM,2.44,0.66026,0.65759,0.404493,26.71,WIN,CLOSED,2022-12-13T13:37:00.000Z,2022-12-13T17:12:00.000Z,true
c2089931-4d0f-e0dc-814b-7c1909f54588,TRD-000250,e52b2aab-c62f-09ce-5232-61ad3c0d00f6,2022-12-14,AUD/USD,BUY,Session Breakout,LOW,0.3,0.65242,0.65566,0.49684,32.41,WIN,CLOSED,2022-12-14T08:05:00.000Z,2022-12-14T10:04:00.000Z,true
8a488ab9-0dd6-c503-b46d-17ed1ed64031,TRD-000251,e52b2aab-c62f-09ce-5232-61ad3c0d00f6,2022-12-14,USD/CAD,BUY,Mean Reversion,LOW,1.26,1.38283,1.39393,0.802508,110.97,WIN,CLOSED,2022-12-14T13:00:00.000Z,2022-12-14T17:02:00.000Z,true
ee4e1e0d-82e2-ca98-c8f9-7ea588412f18,TRD-000252,bde25f03-ac73-0987-090b-0ecc861f65ac,2022-12-15,AUD/USD,BUY,Volatility Spike,MEDIUM,1.6,0.65218,0.65457,0.36662,23.91,WIN,CLOSED,2022-12-15T13:49:00.000Z,2022-12-15T17:24:00.000Z,true
f851c01c-364e-6c5c-a9fb-774396d9504c,TRD-000253,bde25f03-ac73-0987-090b-0ecc861f65ac,2022-12-15,USD/CAD,SELL,Session Breakout,LOW,1.79,1.36936,1.36434,0.36634,50.17,WIN,CLOSED,2022-12-15T07:04:00.000Z,2022-12-15T09:11:00.000Z,true
213b3d66-040d-8095-3ef9-99671a7f1b95,TRD-000254,bde25f03-ac73-0987-090b-0ecc861f65ac,2022-12-15,AUD/USD,BUY,Session Breakout,MEDIUM,2.17,0.65747,0.66027,0.425451,27.97,WIN,CLOSED,2022-12-15T10:41:00.000Z,2022-12-15T12:43:00.000Z,true
c2e1f55c-efd6-cb32-0031-3d529b84be06,TRD-000255,1b900b66-e920-2fac-b969-8927f17d4b99,2022-12-16,GBP/USD,SELL,Mean Reversion,LOW,1.69,1.26726,1.26441,0.224557,28.46,WIN,CLOSED,2022-12-16T09:12:00.000Z,2022-12-16T10:08:00.000Z,true
f9e0715a-2824-df3a-7ad2-965561c11e92,TRD-000256,1b900b66-e920-2fac-b969-8927f17d4b99,2022-12-16,AUD/USD,BUY,Mean Reversion,HIGH,1.14,0.65639,0.65767,0.19528,12.82,WIN,CLOSED,2022-12-16T12:39:00.000Z,2022-12-16T15:47:00.000Z,true
00a4631f-1739-465e-b7cb-80926bb26521,TRD-000257,1b900b66-e920-2fac-b969-8927f17d4b99,2022-12-16,USD/CAD,SELL,Carry Overlay,LOW,1.41,1.33432,1.33156,0.20653,27.56,WIN,CLOSED,2022-12-16T10:32:00.000Z,2022-12-16T14:45:00.000Z,true
5a9792fc-67f2-12ed-a8ac-8717e1b099bc,TRD-000258,ebba8f74-c170-fe07-17c3-7ef844623169,2022-12-19,AUD/USD,BUY,AI Momentum,HIGH,1.11,0.65909,0.66035,0.191169,12.6,WIN,CLOSED,2022-12-19T13:50:00.000Z,2022-12-19T15:58:00.000Z,true
7ad71335-b21e-7af0-d8f9-073b63fde8cc,TRD-000259,ebba8f74-c170-fe07-17c3-7ef844623169,2022-12-19,USD/JPY,BUY,Carry Overlay,LOW,1.43,146.666,146.904,0.162236,23.79,WIN,CLOSED,2022-12-19T10:21:00.000Z,2022-12-19T14:53:00.000Z,true
31953077-616a-0ceb-90cc-7184b4a9d3cb,TRD-000260,ebba8f74-c170-fe07-17c3-7ef844623169,2022-12-19,USD/CAD,BUY,Volatility Spike,LOW,0.81,1.38218,1.38711,0.356521,49.28,WIN,CLOSED,2022-12-19T11:14:00.000Z,2022-12-19T15:33:00.000Z,true
ab6bfb56-3b9d-e315-ab1e-162073c3b7e0,TRD-000261,ebba8f74-c170-fe07-17c3-7ef844623169,2022-12-19,XAU/USD,SELL,Session Breakout,MEDIUM,1.31,2374.27,2370.7,0.15059,35.75,WIN,CLOSED,2022-12-19T08:17:00.000Z,2022-12-19T09:14:00.000Z,true
8221dd6a-14cf-417a-28cf-498888a639bd,TRD-000262,ebba8f74-c170-fe07-17c3-7ef844623169,2022-12-19,GBP/USD,SELL,Session Breakout,HIGH,0.83,1.25572,1.25114,0.364294,45.75,WIN,CLOSED,2022-12-19T11:05:00.000Z,2022-12-19T14:06:00.000Z,true
10a0e316-0c8d-1893-5efd-234041b95458,TRD-000263,920d5b15-fa23-f5c0-7b18-cf091829e78d,2022-12-20,USD/JPY,SELL,AI Momentum,LOW,0.94,147.137,147.176,-0.027005,3.97,LOSS,CLOSED,2022-12-20T08:06:00.000Z,2022-12-20T10:55:00.000Z,true
0818baa6-e20d-c3f5-84d7-078215c86506,TRD-000264,920d5b15-fa23-f5c0-7b18-cf091829e78d,2022-12-20,EUR/USD,SELL,AI Momentum,HIGH,1.66,1.09355,1.09361,-0.004799,0.52,LOSS,CLOSED,2022-12-20T14:44:00.000Z,2022-12-20T16:57:00.000Z,true
18bb3786-9698-01c8-b945-4fc3c4ed3909,TRD-000265,920d5b15-fa23-f5c0-7b18-cf091829e78d,2022-12-20,XAU/USD,SELL,Session Breakout,HIGH,0.35,2379.11,2378.85,0.010795,2.57,WIN,CLOSED,2022-12-20T07:17:00.000Z,2022-12-20T08:16:00.000Z,true
f0c82fac-f2a9-1578-3947-2c1cc8c8a888,TRD-000266,920d5b15-fa23-f5c0-7b18-cf091829e78d,2022-12-20,GBP/USD,SELL,Volatility Spike,HIGH,1.58,1.27995,1.28011,-0.012516,1.6,LOSS,CLOSED,2022-12-20T07:29:00.000Z,2022-12-20T12:08:00.000Z,true
3123a95b-dcd6-7425-98a2-ec6abf27b223,TRD-000267,cd5f7425-3e4d-f3c5-8c21-13e1f2223c67,2022-12-21,EUR/USD,BUY,Carry Overlay,MEDIUM,1.04,1.07909,1.07984,0.069339,7.48,WIN,CLOSED,2022-12-21T10:15:00.000Z,2022-12-21T13:51:00.000Z,true
e1005c61-7312-6294-7586-4da82df58a72,TRD-000268,cd5f7425-3e4d-f3c5-8c21-13e1f2223c67,2022-12-21,USD/JPY,BUY,Volatility Spike,MEDIUM,0.66,149.371,149.453,0.054837,8.19,WIN,CLOSED,2022-12-21T11:16:00.000Z,2022-12-21T13:19:00.000Z,true
750ae76e-2883-e081-7158-a42578560f1e,TRD-000269,cd5f7425-3e4d-f3c5-8c21-13e1f2223c67,2022-12-21,NZD/USD,BUY,Session Breakout,LOW,1.24,0.61515,0.61548,0.053468,3.29,WIN,CLOSED,2022-12-21T07:10:00.000Z,2022-12-21T07:54:00.000Z,true
561f9fe4-a9d4-20e5-0220-bae0939c5641,TRD-000270,cd5f7425-3e4d-f3c5-8c21-13e1f2223c67,2022-12-21,XAU/USD,BUY,Carry Overlay,HIGH,2.22,2303.67,2304.23,0.02405,5.54,WIN,CLOSED,2022-12-21T08:00:00.000Z,2022-12-21T12:10:00.000Z,true
9367915e-2720-e6c4-a68a-6f759a8424fb,TRD-000271,cd5f7425-3e4d-f3c5-8c21-13e1f2223c67,2022-12-21,GBP/USD,SELL,Mean Reversion,LOW,1.56,1.27664,1.27613,0.039632,5.06,WIN,CLOSED,2022-12-21T08:45:00.000Z,2022-12-21T13:05:00.000Z,true
2b24afea-fc6f-d075-28cd-236c14f7477f,TRD-000272,6e228f5e-6949-a753-6481-31a1bc41bb21,2022-12-22,NZD/USD,SELL,AI Momentum,HIGH,2.08,0.60698,0.60546,0.249895,15.17,WIN,CLOSED,2022-12-22T12:32:00.000Z,2022-12-22T14:34:00.000Z,true
119878af-098c-c9f6-3f14-e1647bb20e25,TRD-000273,6e228f5e-6949-a753-6481-31a1bc41bb21,2022-12-22,GBP/USD,BUY,Volatility Spike,HIGH,0.72,1.25133,1.25886,0.601551,75.27,WIN,CLOSED,2022-12-22T13:46:00.000Z,2022-12-22T16:00:00.000Z,true
cdf65041-3df3-cff2-a5a7-c642b74a813b,TRD-000274,d0a29668-52a3-2794-13d0-441aefdb5564,2022-12-23,XAU/USD,SELL,AI Momentum,LOW,2.43,2354.92,2336.39,0.786779,185.28,WIN,CLOSED,2022-12-23T10:37:00.000Z,2022-12-23T13:14:00.000Z,true
63819114-c74e-79d2-30ae-51ce43a4a54c,TRD-000275,d0a29668-52a3-2794-13d0-441aefdb5564,2022-12-23,AUD/USD,SELL,Volatility Spike,LOW,1.17,0.66599,0.66102,0.746591,49.72,WIN,CLOSED,2022-12-23T09:21:00.000Z,2022-12-23T11:45:00.000Z,true
7892ccd0-7664-9058-1a9d-93df1d2802a0,TRD-000276,5b0fe54f-cbbd-2b75-293b-968226cb4bab,2022-12-26,AUD/USD,BUY,Session Breakout,LOW,0.91,0.64792,0.6489,0.150996,9.78,WIN,CLOSED,2022-12-26T07:10:00.000Z,2022-12-26T08:25:00.000Z,true
25fd8a11-2bf2-14d9-0e1e-9aa30e2caba1,TRD-000277,5b0fe54f-cbbd-2b75-293b-968226cb4bab,2022-12-26,USD/CAD,BUY,AI Momentum,LOW,0.63,1.37193,1.37591,0.289984,39.78,WIN,CLOSED,2022-12-26T11:38:00.000Z,2022-12-26T12:14:00.000Z,true
848ea7f1-5556-e855-3b50-848077129980,TRD-000278,5b0fe54f-cbbd-2b75-293b-968226cb4bab,2022-12-26,NZD/USD,BUY,AI Momentum,HIGH,0.25,0.6206,0.62177,0.189587,11.77,WIN,CLOSED,2022-12-26T08:27:00.000Z,2022-12-26T09:32:00.000Z,true
393b8bc0-0491-bbdc-d76f-1ac524b76820,TRD-000279,5b0fe54f-cbbd-2b75-293b-968226cb4bab,2022-12-26,USD/CAD,SELL,AI Momentum,MEDIUM,2.48,1.33536,1.33177,0.268702,35.88,WIN,CLOSED,2022-12-26T07:37:00.000Z,2022-12-26T10:15:00.000Z,true
3d2f19f5-31d9-a508-cc27-a06e4b079356,TRD-000280,0b83397f-9ab2-5b2f-f030-6eb873f1e718,2022-12-27,GBP/USD,BUY,Mean Reversion,MEDIUM,0.79,1.29437,1.29469,0.02457,3.18,WIN,CLOSED,2022-12-27T12:51:00.000Z,2022-12-27T14:41:00.000Z,true
204b0fd2-2d5b-4251-5330-775ea6d4ddaf,TRD-000281,0b83397f-9ab2-5b2f-f030-6eb873f1e718,2022-12-27,AUD/USD,SELL,Volatility Spike,HIGH,1.88,0.65912,0.65895,0.025544,1.68,WIN,CLOSED,2022-12-27T14:52:00.000Z,2022-12-27T19:19:00.000Z,true
f503cdcd-3928-8f87-f17a-0fe9ea9e61cf,TRD-000282,0b83397f-9ab2-5b2f-f030-6eb873f1e718,2022-12-27,GBP/USD,SELL,Mean Reversion,MEDIUM,0.61,1.28994,1.28946,0.037628,4.85,WIN,CLOSED,2022-12-27T07:35:00.000Z,2022-12-27T12:09:00.000Z,true
ebeec0ec-1e54-47a6-4d76-e192a1895f92,TRD-000283,0b83397f-9ab2-5b2f-f030-6eb873f1e718,2022-12-27,USD/JPY,BUY,Volatility Spike,LOW,2.12,146.653,146.736,0.056057,8.22,WIN,CLOSED,2022-12-27T11:57:00.000Z,2022-12-27T15:56:00.000Z,true
470a58d1-214c-df0a-7126-efce33afcebd,TRD-000284,905785fa-2cdd-5ee1-48b9-ff1bda940115,2022-12-28,USD/JPY,BUY,AI Momentum,LOW,1.32,151.278,151.544,0.175492,26.55,WIN,CLOSED,2022-12-28T07:19:00.000Z,2022-12-28T08:50:00.000Z,true
be808efa-6206-9a61-a591-8276e42c93be,TRD-000285,905785fa-2cdd-5ee1-48b9-ff1bda940115,2022-12-28,XAU/USD,BUY,AI Momentum,HIGH,1.37,2350.1,2360.25,0.431719,101.46,WIN,CLOSED,2022-12-28T08:00:00.000Z,2022-12-28T10:05:00.000Z,true
5041aba8-5cab-70ea-7f26-6780f9b32d73,TRD-000286,b3094e44-72ac-57ca-1152-010321100513,2022-12-29,USD/JPY,SELL,Session Breakout,HIGH,0.64,150.12,149.982,0.091493,13.73,WIN,CLOSED,2022-12-29T11:55:00.000Z,2022-12-29T13:49:00.000Z,true
a4631085-ac5a-8179-22aa-9bf601526f53,TRD-000287,b3094e44-72ac-57ca-1152-010321100513,2022-12-29,EUR/GBP,SELL,Carry Overlay,LOW,2.05,0.84466,0.84419,0.055759,4.71,WIN,CLOSED,2022-12-29T07:15:00.000Z,2022-12-29T09:56:00.000Z,true
fd91217b-e7a4-7e02-f09f-59b426c61863,TRD-000288,b3094e44-72ac-57ca-1152-010321100513,2022-12-29,EUR/USD,SELL,Carry Overlay,LOW,1.81,1.06973,1.0678,0.179606,19.21,WIN,CLOSED,2022-12-29T12:06:00.000Z,2022-12-29T13:01:00.000Z,true
8adf6e03-f795-3842-1387-fd1a09a9e473,TRD-000289,677a7cd8-aee8-329e-a7b1-f115bc67602b,2022-12-30,EUR/USD,SELL,Volatility Spike,HIGH,0.29,1.06803,1.06699,0.097634,10.43,WIN,CLOSED,2022-12-30T10:16:00.000Z,2022-12-30T15:00:00.000Z,true
7f11d1ad-5294-7fc4-94e1-309aad420b09,TRD-000290,677a7cd8-aee8-329e-a7b1-f115bc67602b,2022-12-30,XAU/USD,SELL,Carry Overlay,HIGH,0.53,2328.74,2326.6,0.091662,21.35,WIN,CLOSED,2022-12-30T11:03:00.000Z,2022-12-30T13:12:00.000Z,true
c1aea32f-4a98-a87e-597e-f56359023363,TRD-000291,677a7cd8-aee8-329e-a7b1-f115bc67602b,2022-12-30,USD/CAD,SELL,Volatility Spike,HIGH,2.1,1.3841,1.38254,0.113054,15.65,WIN,CLOSED,2022-12-30T08:49:00.000Z,2022-12-30T13:02:00.000Z,true
7ca9fb55-d4b4-0b10-08d3-615f1e94d2c0,TRD-000292,677a7cd8-aee8-329e-a7b1-f115bc67602b,2022-12-30,NZD/USD,BUY,Carry Overlay,MEDIUM,0.87,0.61407,0.61454,0.076887,4.72,WIN,CLOSED,2022-12-30T07:41:00.000Z,2022-12-30T08:46:00.000Z,true
ff29509b-01f3-0966-e5f2-cf15bbb537de,TRD-000293,f655bc9e-b9b9-f2ca-7c30-cb67790fc967,2023-01-02,XAU/USD,SELL,Mean Reversion,LOW,1.26,2343.21,2338.08,0.218888,51.29,WIN,CLOSED,2023-01-02T08:10:00.000Z,2023-01-02T11:57:00.000Z,true
35505b65-1d85-5194-056e-5e3d7287899a,TRD-000294,f655bc9e-b9b9-f2ca-7c30-cb67790fc967,2023-01-02,NZD/USD,BUY,AI Momentum,LOW,0.88,0.6134,0.6151,0.277879,17.05,WIN,CLOSED,2023-01-02T07:37:00.000Z,2023-01-02T11:22:00.000Z,true
5f5bb7af-5987-657d-0e4a-6b980024b822,TRD-000295,07759b50-ab1b-5948-a6e4-b2abcbdba0b3,2023-01-03,AUD/USD,BUY,Carry Overlay,MEDIUM,1,0.66224,0.66458,0.353252,23.39,WIN,CLOSED,2023-01-03T07:29:00.000Z,2023-01-03T09:37:00.000Z,true
a8d03587-d453-f663-6683-a530a6579b2b,TRD-000296,07759b50-ab1b-5948-a6e4-b2abcbdba0b3,2023-01-03,NZD/USD,SELL,AI Momentum,HIGH,1.78,0.60119,0.59943,0.294158,17.68,WIN,CLOSED,2023-01-03T07:36:00.000Z,2023-01-03T11:18:00.000Z,true
09b9e186-704f-d6a5-3133-6340c2dfbb33,TRD-000297,07759b50-ab1b-5948-a6e4-b2abcbdba0b3,2023-01-03,GBP/USD,SELL,Carry Overlay,LOW,2.1,1.2889,1.28171,0.557581,71.87,WIN,CLOSED,2023-01-03T12:20:00.000Z,2023-01-03T14:27:00.000Z,true
204339df-51dc-64fd-f455-6314debc09cf,TRD-000298,65d77719-d0bc-cc36-8c91-eb2958334d52,2023-01-04,XAU/USD,SELL,AI Momentum,LOW,1.06,2330.1,2324.29,0.249154,58.06,WIN,CLOSED,2023-01-04T12:15:00.000Z,2023-01-04T13:08:00.000Z,true
cf6e0cea-d586-cda5-3142-ccec9b9ddb0b,TRD-000299,65d77719-d0bc-cc36-8c91-eb2958334d52,2023-01-04,USD/JPY,BUY,Volatility Spike,HIGH,1.55,147.819,148.028,0.141329,20.89,WIN,CLOSED,2023-01-04T13:29:00.000Z,2023-01-04T15:16:00.000Z,true
e3f54c7b-0579-4a35-06c6-b210b2612e77,TRD-000300,65d77719-d0bc-cc36-8c91-eb2958334d52,2023-01-04,XAU/USD,SELL,AI Momentum,LOW,0.44,2360.49,2353.13,0.311627,73.56,WIN,CLOSED,2023-01-04T09:56:00.000Z,2023-01-04T13:45:00.000Z,true
f6f66f99-f439-1632-66ab-ba83b39a9717,TRD-000301,44519d61-ad56-c9c3-017a-a6dabf5d20a9,2023-01-05,GBP/USD,SELL,Session Breakout,MEDIUM,0.56,1.26207,1.25472,0.583099,73.59,WIN,CLOSED,2023-01-05T10:18:00.000Z,2023-01-05T14:52:00.000Z,true
1925684a-d88d-8a23-e15c-5c2f4281eca2,TRD-000302,44519d61-ad56-c9c3-017a-a6dabf5d20a9,2023-01-05,NZD/USD,BUY,Session Breakout,HIGH,0.7,0.61931,0.62209,0.44864,27.78,WIN,CLOSED,2023-01-05T13:15:00.000Z,2023-01-05T14:33:00.000Z,true
